id,word1,word2,antmorph,gold
tag-verb-pairs.train1171,slay,murder,0,0
tag-verb-pairs.train1172,geminate,double,0,0
tag-verb-pairs.train1173,stimulate,energize,0,0
tag-verb-pairs.train1174,divest,invest,0,1
tag-verb-pairs.train1175,terminate,begin,0,1
tag-verb-pairs.train1176,employ,dismiss,0,1
tag-verb-pairs.train1177,substantiate,contradict,0,1
tag-verb-pairs.train1178,prohibit,hinder,0,0
tag-verb-pairs.train1179,decrease,lessen,0,0
tag-verb-pairs.train1180,draw,tie,0,0
tag-verb-pairs.train1181,develop,germinate,0,0
tag-verb-pairs.train1182,disallow,allow,1,1
tag-verb-pairs.train1183,operate,withdraw,0,1
tag-verb-pairs.train1184,unveil,veil,1,1
tag-verb-pairs.train1185,view,model,0,1
tag-verb-pairs.train1186,warm,cool,0,1
tag-verb-pairs.train1187,stand,sit,0,1
tag-verb-pairs.train1188,sink,settle,0,0
tag-verb-pairs.train1189,accept,admit,0,0
tag-verb-pairs.train1190,exonerate,convict,0,1
tag-verb-pairs.train1191,effect,accomplish,0,0
tag-verb-pairs.train1192,convict,clear,0,1
tag-verb-pairs.train1193,convict,acquit,0,1
tag-verb-pairs.train1194,shut,open,0,1
tag-verb-pairs.train1195,provoke,incite,0,0
tag-verb-pairs.train1196,underrate,overrate,0,1
tag-verb-pairs.train1197,calm,charge,0,1
tag-verb-pairs.train1198,regain,find,0,0
tag-verb-pairs.train1199,flap,fly,0,0
tag-verb-pairs.train1200,deposit,withdraw,0,1
tag-verb-pairs.train1201,consult,consider,0,0
tag-verb-pairs.train1202,irritate,provoke,0,0
tag-verb-pairs.train1203,level,erect,0,1
tag-verb-pairs.train1204,contract,widen,0,1
tag-verb-pairs.train1205,overshoot,undershoot,0,1
tag-verb-pairs.train1206,dissatisfy,satisfy,1,1
tag-verb-pairs.train1207,damn,bless,0,1
tag-verb-pairs.train1208,set,ascend,0,1
tag-verb-pairs.train1209,include,omit,0,1
tag-verb-pairs.train1210,heat,cool,0,1
tag-verb-pairs.train1211,hinder,thwart,0,0
tag-verb-pairs.train1212,proscribe,allow,0,1
tag-verb-pairs.train1213,apply,defy,0,1
tag-verb-pairs.train1214,deny,allow,0,1
tag-verb-pairs.train1215,terminate,engage,0,1
tag-verb-pairs.train1216,maintain,allege,0,0
tag-verb-pairs.train1217,recede,advance,0,1
tag-verb-pairs.train1218,leave,disinherit,0,1
tag-verb-pairs.train1219,arise,issue,0,0
tag-verb-pairs.train1220,recognise,greet,0,0
tag-verb-pairs.train1221,accuse,acquit,0,1
tag-verb-pairs.train1222,scatter,concentrate,0,1
tag-verb-pairs.train1223,deteriorate,improve,0,1
tag-verb-pairs.train1224,unseal,seal,1,1
tag-verb-pairs.train1225,roll,unwind,0,1
tag-verb-pairs.train1226,enter,dip,0,0
tag-verb-pairs.train1227,grow,expand,0,0
tag-verb-pairs.train1228,take,understand,0,0
tag-verb-pairs.train1229,scoot,shoot,0,0
tag-verb-pairs.train1230,wrap,wind,0,0
tag-verb-pairs.train1231,grow,shrink,0,1
tag-verb-pairs.train1232,prepare,load,0,0
tag-verb-pairs.train1233,break,repair,0,1
tag-verb-pairs.train1234,run,rise,0,1
tag-verb-pairs.train1235,forge,fabricate,0,0
tag-verb-pairs.train1236,displace,employ,0,1
tag-verb-pairs.train1237,reduce,gain,0,1
tag-verb-pairs.train1238,drive,make,0,0
tag-verb-pairs.train1239,found,lose,0,1
tag-verb-pairs.train1240,decline,improve,0,1
tag-verb-pairs.train1241,undo,solve,0,0
tag-verb-pairs.train1242,wonder,question,0,0
tag-verb-pairs.train1243,devolve,transfer,0,0
tag-verb-pairs.train1244,delay,rush,0,1
tag-verb-pairs.train1245,duck,evade,0,0
tag-verb-pairs.train1246,withstand,hold,0,0
tag-verb-pairs.train1247,serve,dish,0,0
tag-verb-pairs.train1248,authorize,license,0,0
tag-verb-pairs.train1249,retire,advance,0,1
tag-verb-pairs.train1250,exhume,inter,0,1
tag-verb-pairs.train1251,point,end,0,0
tag-verb-pairs.train1252,recuperate,drop,0,1
tag-verb-pairs.train1253,obey,disobey,1,1
tag-verb-pairs.train1254,notice,acknowledge,0,0
tag-verb-pairs.train1255,dispute,contradict,0,0
tag-verb-pairs.train1256,hold,release,0,1
tag-verb-pairs.train1257,overflow,overwhelm,0,0
tag-verb-pairs.train1258,feature,lack,0,1
tag-verb-pairs.train1259,keep,offend,0,1
tag-verb-pairs.train1260,assure,worry,0,1
tag-verb-pairs.train1261,absorb,ingest,0,0
tag-verb-pairs.train1262,claim,waive,0,1
tag-verb-pairs.train1263,end,start,0,1
tag-verb-pairs.train1264,relegate,promote,0,1
tag-verb-pairs.train1265,lie,sit,0,1
tag-verb-pairs.train1266,respect,disrespect,1,1
tag-verb-pairs.train1267,toy,play,0,0
tag-verb-pairs.train1268,sear,burn,0,0
tag-verb-pairs.train1269,grow,arise,0,0
tag-verb-pairs.train1270,violate,observe,0,1
tag-verb-pairs.train1271,worry,plague,0,0
tag-verb-pairs.train1272,tangle,trap,0,0
tag-verb-pairs.train1273,establish,base,0,0
tag-verb-pairs.train1274,disembark,ship,0,1
tag-verb-pairs.train1275,cast,decide,0,0
tag-verb-pairs.train1276,glitter,shine,0,0
tag-verb-pairs.train1277,lower,elevate,0,1
tag-verb-pairs.train1278,curse,damn,0,0
tag-verb-pairs.train1279,capture,catch,0,0
tag-verb-pairs.train1280,run,determine,0,0
tag-verb-pairs.train1281,impede,assist,0,1
tag-verb-pairs.train1282,disperse,distribute,0,0
tag-verb-pairs.train1283,offend,annoy,0,0
tag-verb-pairs.train1284,accept,understand,0,0
tag-verb-pairs.train1285,unmask,mask,1,1
tag-verb-pairs.train1286,realise,gain,0,0
tag-verb-pairs.train1287,see,ascertain,0,0
tag-verb-pairs.train1288,disengage,engage,1,1
tag-verb-pairs.train1289,wax,wane,0,1
tag-verb-pairs.train1290,kick,toe,0,0
tag-verb-pairs.train1291,disengage,operate,0,1
tag-verb-pairs.train1292,admit,reject,0,1
tag-verb-pairs.train1293,defend,assail,0,1
tag-verb-pairs.train1294,cross,spoil,0,0
tag-verb-pairs.train1295,dry,soak,0,1
tag-verb-pairs.train1296,carry,acquit,0,0
tag-verb-pairs.train1297,win,advance,0,0
tag-verb-pairs.train1298,lay,allege,0,0
tag-verb-pairs.train1299,intend,contemplate,0,0
tag-verb-pairs.train1300,disinfect,infect,1,1
tag-verb-pairs.train1301,mount,unmount,1,1
tag-verb-pairs.train1302,strengthen,establish,0,0
tag-verb-pairs.train1303,refill,replenish,0,0
tag-verb-pairs.train1304,focus,blur,0,1
tag-verb-pairs.train1305,drive,pull,0,1
tag-verb-pairs.train1306,disqualify,qualify,1,1
tag-verb-pairs.train1307,get,terminate,0,1
tag-verb-pairs.train1308,voice,command,0,0
tag-verb-pairs.train1309,destruct,destroy,0,0
tag-verb-pairs.train1310,rescue,save,0,0
tag-verb-pairs.train1311,note,mark,0,0
tag-verb-pairs.train1312,respond,answer,0,0
tag-verb-pairs.train1313,postdate,predate,0,1
tag-verb-pairs.train1314,cap,surpass,0,0
tag-verb-pairs.train1315,disappear,evaporate,0,0
tag-verb-pairs.train1316,appoint,constitute,0,0
tag-verb-pairs.train1317,eliminate,ignore,0,0
tag-verb-pairs.train1318,explode,implode,0,1
tag-verb-pairs.train1319,embellish,enrich,0,0
tag-verb-pairs.train1320,develop,disentangle,0,0
tag-verb-pairs.train1321,show,confute,0,1
tag-verb-pairs.train1322,erect,level,0,1
tag-verb-pairs.train1323,accrue,mature,0,0
tag-verb-pairs.train1324,desegregate,segregate,1,1
tag-verb-pairs.train1325,light,quench,0,1
tag-verb-pairs.train1326,generate,get,0,0
tag-verb-pairs.train1327,corrupt,reform,0,1
tag-verb-pairs.train1328,continue,quit,0,1
tag-verb-pairs.train1329,clothe,strip,0,1
tag-verb-pairs.train1330,operate,cause,0,0
tag-verb-pairs.train1331,disfranchise,enfranchise,0,1
tag-verb-pairs.train1332,distinguish,discriminate,0,0
tag-verb-pairs.train1333,lay,rest,0,0
tag-verb-pairs.train1334,injure,harm,0,0
tag-verb-pairs.train1335,flunk,pass,0,1
tag-verb-pairs.train1336,idle,work,0,1
tag-verb-pairs.train1337,laugh,sob,0,1
tag-verb-pairs.train1338,disclaim,claim,1,1
tag-verb-pairs.train1339,conclude,end,0,0
tag-verb-pairs.train1340,free,jam,0,1
tag-verb-pairs.train1341,offend,keep,0,1
tag-verb-pairs.train1342,repel,attract,0,1
tag-verb-pairs.train1343,transmute,change,0,0
tag-verb-pairs.train1344,unhook,hook,1,1
tag-verb-pairs.train1345,expire,die,0,0
tag-verb-pairs.train1346,anticipate,forestall,0,0
tag-verb-pairs.train1347,embark,invest,0,0
tag-verb-pairs.train1348,shorten,abbreviate,0,0
tag-verb-pairs.train1349,withstand,surrender,0,1
tag-verb-pairs.train1350,strengthen,weaken,0,1
tag-verb-pairs.train1351,advance,withdraw,0,1
tag-verb-pairs.train1352,scream,shout,0,0
tag-verb-pairs.train1353,say,saw,0,0
tag-verb-pairs.train1354,light,clear,0,0
tag-verb-pairs.train1355,sign,subscribe,0,0
tag-verb-pairs.train1356,quit,participate,0,1
tag-verb-pairs.train1357,encourage,cheer,0,0
tag-verb-pairs.train1358,curtail,restrict,0,0
tag-verb-pairs.train1359,increase,pay,0,0
tag-verb-pairs.train1360,absent,present,0,1
tag-verb-pairs.train1361,remark,observe,0,0
tag-verb-pairs.train1362,introduce,present,0,0
tag-verb-pairs.train1363,get,con,0,0
tag-verb-pairs.train1364,urge,crowd,0,0
tag-verb-pairs.train1365,disconnect,link,0,1
tag-verb-pairs.train1366,disagree,concur,0,1
tag-verb-pairs.train1367,fail,flunk,0,0
tag-verb-pairs.train1368,pull,repulse,0,1
tag-verb-pairs.train1369,unscrew,screw,1,1
tag-verb-pairs.train1370,wreck,save,0,1
tag-verb-pairs.train1371,minimise,exaggerate,0,1
tag-verb-pairs.train1372,subscribe,agree,0,0
tag-verb-pairs.train1373,raise,break,0,1
tag-verb-pairs.train1374,deny,admit,0,1
tag-verb-pairs.train1375,control,guide,0,0
tag-verb-pairs.train1376,cower,squat,0,0
tag-verb-pairs.train1377,protect,attack,0,1
tag-verb-pairs.train1378,impede,help,0,1
tag-verb-pairs.train1379,settle,swim,0,1
tag-verb-pairs.train1380,seem,appear,0,0
tag-verb-pairs.train1381,return,repay,0,0
tag-verb-pairs.train1382,border,surround,0,0
tag-verb-pairs.train1383,look,reckon,0,0
tag-verb-pairs.train1384,fume,smoke,0,0
tag-verb-pairs.train1385,yield,pay,0,0
tag-verb-pairs.train1386,speed,delay,0,1
tag-verb-pairs.train1387,concoct,invent,0,0
tag-verb-pairs.train1388,despise,honor,0,1
tag-verb-pairs.train1389,worsen,improve,0,1
tag-verb-pairs.train1390,lighten,darken,0,1
tag-verb-pairs.train1391,overlook,drop,0,0
tag-verb-pairs.train1392,incorporate,disintegrate,0,1
tag-verb-pairs.train1393,live,know,0,0
tag-verb-pairs.train1394,block,recall,0,1
tag-verb-pairs.train1395,lay,back,0,1
tag-verb-pairs.train1396,restore,replace,0,0
tag-verb-pairs.train1397,promote,advertise,0,0
tag-verb-pairs.train1398,affect,regard,0,0
tag-verb-pairs.train1399,spill,mar,0,0
tag-verb-pairs.train1400,praise,censure,0,1
tag-verb-pairs.train1401,contaminate,decontaminate,1,1
tag-verb-pairs.train1402,adsorb,absorb,0,1
tag-verb-pairs.train1403,abandon,accompany,0,1
tag-verb-pairs.train1404,moisten,dry,0,1
tag-verb-pairs.train1405,end,get,0,1
tag-verb-pairs.train1406,engage,terminate,0,1
tag-verb-pairs.train1407,extend,withdraw,0,1
tag-verb-pairs.train1408,pass,hand,0,0
tag-verb-pairs.train1409,line,figure,0,0
tag-verb-pairs.train1410,retard,delay,0,0
tag-verb-pairs.train1411,criminalize,decriminalize,1,1
tag-verb-pairs.train1412,dismantle,erect,0,1
tag-verb-pairs.train1413,quarrel,agree,0,1
tag-verb-pairs.train1414,practice,employ,0,0
tag-verb-pairs.train1415,irritate,please,0,1
tag-verb-pairs.train1416,think,deem,0,0
tag-verb-pairs.train1417,cease,continue,0,1
tag-verb-pairs.train1418,cheer,urge,0,0
tag-verb-pairs.train1419,turn,translate,0,0
tag-verb-pairs.train1420,encircle,encompass,0,0
tag-verb-pairs.train1421,support,abide,0,0
tag-verb-pairs.train1422,erect,dismantle,0,1
tag-verb-pairs.train1423,imagine,think,0,0
tag-verb-pairs.train1424,undo,reverse,0,0
tag-verb-pairs.train1425,sharpen,blur,0,1
tag-verb-pairs.train1426,remember,remind,0,0
tag-verb-pairs.train1427,make,nominate,0,0
tag-verb-pairs.train1428,lie,rise,0,1
tag-verb-pairs.train1429,suck,blow,0,1
tag-verb-pairs.train1430,discover,explore,0,0
tag-verb-pairs.train1431,desire,beg,0,0
tag-verb-pairs.train1432,serve,help,0,0
tag-verb-pairs.train1433,reprise,pay,0,0
tag-verb-pairs.train1434,lose,profit,0,1
tag-verb-pairs.train1435,cushion,seat,0,0
tag-verb-pairs.train1436,violate,desecrate,0,0
tag-verb-pairs.train1437,uphold,preserve,0,0
tag-verb-pairs.train1438,see,visit,0,0
tag-verb-pairs.train1439,intrude,withdraw,0,1
tag-verb-pairs.train1440,graduate,calibrate,0,0
tag-verb-pairs.train1441,wax,become,0,0
tag-verb-pairs.train1442,embody,incorporate,0,0
tag-verb-pairs.train1443,deliver,deliberate,0,0
tag-verb-pairs.train1444,deter,dissuade,0,0
tag-verb-pairs.train1445,sin,transgress,0,0
tag-verb-pairs.train1446,undercharge,overcharge,0,1
tag-verb-pairs.train1447,let,cause,0,0
tag-verb-pairs.train1448,accumulate,scatter,0,1
tag-verb-pairs.train1449,screw,unscrew,1,1
tag-verb-pairs.train1450,prevent,permit,0,1
tag-verb-pairs.train1451,sadden,cheer,0,1
tag-verb-pairs.train1452,conduct,manage,0,0
tag-verb-pairs.train1453,sit,lie,0,1
tag-verb-pairs.train1454,intersect,cut,0,0
tag-verb-pairs.train1455,free,impede,0,1
tag-verb-pairs.train1456,supply,recall,0,1
tag-verb-pairs.train1457,joint,construct,0,0
tag-verb-pairs.train1458,hook,strike,0,0
tag-verb-pairs.train1459,glide,swim,0,0
tag-verb-pairs.train1460,matter,concern,0,0
tag-verb-pairs.train1461,assemble,convene,0,0
tag-verb-pairs.train1462,keep,allow,0,1
tag-verb-pairs.train1463,need,eliminate,0,1
tag-verb-pairs.train1464,gain,lose,0,1
tag-verb-pairs.train1465,accompany,abandon,0,1
tag-verb-pairs.train1466,screen,shield,0,0
tag-verb-pairs.train1467,elevate,demote,0,1
tag-verb-pairs.train1468,dispense,distribute,0,0
tag-verb-pairs.train1469,fall,decline,0,0
tag-verb-pairs.train1470,admit,shut,0,1
tag-verb-pairs.train1471,attract,drive,0,1
tag-verb-pairs.train1472,unwind,wind,1,1
tag-verb-pairs.train1473,decimate,eliminate,0,0
tag-verb-pairs.train1474,disapprove,approve,1,1
tag-verb-pairs.train1475,diverge,converge,0,1
tag-verb-pairs.train1476,take,decline,0,1
tag-verb-pairs.train1477,assert,vindicate,0,0
tag-verb-pairs.train1478,blame,justify,0,1
tag-verb-pairs.train1479,surge,ebb,0,1
tag-verb-pairs.train1480,revolve,rotate,0,0
tag-verb-pairs.train1481,suit,answer,0,0
tag-verb-pairs.train1482,shape,bend,0,0
tag-verb-pairs.train1483,practice,use,0,0
tag-verb-pairs.train1484,deliver,surrender,0,0
tag-verb-pairs.train1485,integrate,segregate,0,1
tag-verb-pairs.train1486,differ,concur,0,1
tag-verb-pairs.train1487,grant,refuse,0,1
tag-verb-pairs.train1488,magnify,minimise,0,1
tag-verb-pairs.train1489,ruin,protect,0,1
tag-verb-pairs.train1490,function,malfunction,0,1
tag-verb-pairs.train1491,inject,insert,0,0
tag-verb-pairs.train1492,understate,exaggerate,0,1
tag-verb-pairs.train1493,evaporate,condense,0,1
tag-verb-pairs.train1494,imitate,echo,0,0
tag-verb-pairs.train1495,destroy,consume,0,0
tag-verb-pairs.train1496,involve,require,0,0
tag-verb-pairs.train1497,bury,cover,0,0
tag-verb-pairs.train1498,legalize,decriminalize,0,0
tag-verb-pairs.train1499,blame,acquit,0,1
tag-verb-pairs.train1500,bless,curse,0,1
tag-verb-pairs.train1501,break,bust,0,0
tag-verb-pairs.train1502,discourage,encourage,0,1
tag-verb-pairs.train1503,push,pull,0,1
tag-verb-pairs.train1504,keep,permit,0,1
tag-verb-pairs.train1505,permit,prohibit,0,1
tag-verb-pairs.train1506,marry,divorce,0,1
tag-verb-pairs.train1507,charge,excite,0,0
tag-verb-pairs.train1508,starve,give,0,1
tag-verb-pairs.train1509,cross,hybridize,0,0
tag-verb-pairs.train1510,start,finish,0,1
tag-verb-pairs.train1511,specify,determine,0,0
tag-verb-pairs.train1512,count,bet,0,0
tag-verb-pairs.train1513,let,oppose,0,0
tag-verb-pairs.train1514,strike,touch,0,0
tag-verb-pairs.train1515,entice,frighten,0,1
tag-verb-pairs.train1516,lack,feature,0,1
tag-verb-pairs.train1517,ameliorate,decline,0,1
tag-verb-pairs.train1518,aggravate,worsen,0,0
tag-verb-pairs.train1519,compress,press,0,0
tag-verb-pairs.train1520,imagine,dream,0,0
tag-verb-pairs.train1521,contraindicate,indicate,0,1
tag-verb-pairs.train1522,sell,purchase,0,1
tag-verb-pairs.train1523,shrink,enlarge,0,1
tag-verb-pairs.train1524,cross,uncross,1,1
tag-verb-pairs.train1525,plead,defend,0,0
tag-verb-pairs.train1526,extinguish,kindle,0,1
tag-verb-pairs.train1527,cast,form,0,0
tag-verb-pairs.train1528,imply,exclude,0,1
tag-verb-pairs.train1529,permit,veto,0,1
tag-verb-pairs.train1530,forge,formulate,0,0
tag-verb-pairs.train1531,differ,agree,0,1
tag-verb-pairs.train1532,complain,cheer,0,1
tag-verb-pairs.train1533,conceive,suppose,0,0
tag-verb-pairs.train1534,trouble,molest,0,0
tag-verb-pairs.train1535,boost,promote,0,0
tag-verb-pairs.train1536,specify,generalize,0,1
tag-verb-pairs.train1537,prevent,aid,0,1
tag-verb-pairs.train1538,constrict,enlarge,0,1
tag-verb-pairs.train1539,succeed,replace,0,0
tag-verb-pairs.train1540,pause,cease,0,0
tag-verb-pairs.train1541,withdraw,deposit,0,1
tag-verb-pairs.train1542,shut,admit,0,1
tag-verb-pairs.train1543,recognize,spot,0,0
tag-verb-pairs.train1544,overstate,downplay,0,1
tag-verb-pairs.train1545,miss,have,0,1
tag-verb-pairs.train1546,avert,incur,0,1
tag-verb-pairs.train1547,take,disclaim,0,1
tag-verb-pairs.train1548,merge,sink,0,0
tag-verb-pairs.train1549,train,aim,0,0
tag-verb-pairs.train1550,prove,establish,0,0
tag-verb-pairs.train1551,surprise,hold,0,0
tag-verb-pairs.train1552,mind,body,0,1
tag-verb-pairs.train1553,applaud,clap,0,0
tag-verb-pairs.train1554,wake,awaken,0,0
tag-verb-pairs.train1555,eliminate,need,0,1
tag-verb-pairs.train1556,talk,rumor,0,0
tag-verb-pairs.train1557,term,condition,0,0
tag-verb-pairs.train1558,fortify,disarm,0,1
tag-verb-pairs.train1559,overwhelm,overcome,0,0
tag-verb-pairs.train1560,depend,reckon,0,0
tag-verb-pairs.train1561,doubt,believe,0,1
tag-verb-pairs.train1562,decentralize,centralize,1,1
tag-verb-pairs.train1563,unwind,roll,0,1
tag-verb-pairs.train1564,show,look,0,0
tag-verb-pairs.train1565,misrepresent,manipulate,0,0
tag-verb-pairs.train1566,accede,enter,0,0
tag-verb-pairs.train1567,disclaim,deny,0,0
tag-verb-pairs.train1568,collect,assemble,0,0
tag-verb-pairs.train1569,assign,designate,0,0
tag-verb-pairs.train1570,dilate,shorten,0,1
tag-verb-pairs.train1571,require,eliminate,0,1
tag-verb-pairs.train1572,influence,persuade,0,0
tag-verb-pairs.train1573,hunt,hawk,0,0
tag-verb-pairs.train1574,represent,prosecute,0,1
tag-verb-pairs.train1575,weaken,decline,0,0
tag-verb-pairs.train1576,bless,condemn,0,1
tag-verb-pairs.train1577,vilify,abuse,0,0
tag-verb-pairs.train1578,unwrap,wrap,1,1
tag-verb-pairs.train1579,rear,lift,0,0
tag-verb-pairs.train1580,emphasize,accent,0,0
tag-verb-pairs.train1581,tell,estimate,0,0
tag-verb-pairs.train1582,veer,back,0,1
tag-verb-pairs.train1583,break,keep,0,1
tag-verb-pairs.train1584,wager,bet,0,0
tag-verb-pairs.train1585,sedate,stimulate,0,1
tag-verb-pairs.train1586,hide,show,0,1
tag-verb-pairs.train1587,dissociate,link,0,1
tag-verb-pairs.train1588,follow,attend,0,0
tag-verb-pairs.train1589,disarm,fortify,0,1
tag-verb-pairs.train1590,calm,arouse,0,1
tag-verb-pairs.train1591,nix,allow,0,1
tag-verb-pairs.train1592,forgo,keep,0,1
tag-verb-pairs.train1593,surrender,resist,0,1
tag-verb-pairs.train1594,unfreeze,freeze,1,1
tag-verb-pairs.train1595,shoot,take,0,0
tag-verb-pairs.train1596,bend,straighten,0,1
tag-verb-pairs.train1597,symbolize,symbolise,0,0
tag-verb-pairs.train1598,wreck,restore,0,1
tag-verb-pairs.train1599,sum,comprise,0,0
tag-verb-pairs.train1600,admit,refuse,0,1
tag-verb-pairs.train1601,shape,conceive,0,0
tag-verb-pairs.train1602,compete,contend,0,0
tag-verb-pairs.train1603,title,style,0,0
tag-verb-pairs.train1604,tune,untune,1,1
tag-verb-pairs.train1605,intensify,weaken,0,1
tag-verb-pairs.train1606,abolish,establish,0,1
tag-verb-pairs.train1607,save,salvage,0,0
tag-verb-pairs.train1608,have,refuse,0,1
tag-verb-pairs.train1609,refrain,consume,0,1
tag-verb-pairs.train1610,warn,admonish,0,0
tag-verb-pairs.train1611,support,oppose,0,1
tag-verb-pairs.train1612,recommend,disapprove,0,1
tag-verb-pairs.train1613,devoice,voice,1,1
tag-verb-pairs.train1614,love,hate,0,1
tag-verb-pairs.train1615,thin,thick,0,1
tag-verb-pairs.train1616,bear,afford,0,0
tag-verb-pairs.train1617,stress,try,0,0
tag-verb-pairs.train1618,criticise,praise,0,1
tag-verb-pairs.train1619,accelerate,decelerate,0,1
tag-verb-pairs.train1620,found,plant,0,0
tag-verb-pairs.train1621,hold,defy,0,0
tag-verb-pairs.train1622,bequeath,disinherit,0,1
tag-verb-pairs.train1623,storm,attack,0,0
tag-verb-pairs.train1624,hold,relinquish,0,1
tag-verb-pairs.train1625,front,meet,0,0
tag-verb-pairs.train1626,distrust,trust,1,1
tag-verb-pairs.train1627,exaggerate,downplay,0,1
tag-verb-pairs.train1628,bully,cajole,0,1
tag-verb-pairs.train1629,buy,preempt,0,0
tag-verb-pairs.train1630,assail,defend,0,1
tag-verb-pairs.train1631,incline,turn,0,0
tag-verb-pairs.train1632,set,adjust,0,0
tag-verb-pairs.train1633,mottle,streak,0,0
tag-verb-pairs.train1634,respect,reference,0,0
tag-verb-pairs.train1635,let,forbid,0,1
tag-verb-pairs.train1636,condemn,blame,0,0
tag-verb-pairs.train1637,reform,correct,0,0
tag-verb-pairs.train1638,narrow,restrict,0,0
tag-verb-pairs.train1639,maintain,hold,0,0
tag-verb-pairs.train1640,back,face,0,1
tag-verb-pairs.train1641,persuade,deter,0,1
tag-verb-pairs.train1642,establish,demonstrate,0,0
tag-verb-pairs.train1643,detain,arrest,0,0
tag-verb-pairs.train1644,forbid,let,0,1
tag-verb-pairs.train1645,abbreviate,expand,0,1
tag-verb-pairs.train1646,know,understand,0,0
tag-verb-pairs.train1647,train,express,0,0
tag-verb-pairs.train1648,pronate,supinate,0,1
tag-verb-pairs.train1649,infer,show,0,0
tag-verb-pairs.train1650,drop,lower,0,0
tag-verb-pairs.train1651,exonerate,acquit,0,0
tag-verb-pairs.train1652,put,place,0,0
tag-verb-pairs.train1653,downplay,overstate,0,1
tag-verb-pairs.train1654,draw,push,0,1
tag-verb-pairs.train1655,moan,groan,0,0
tag-verb-pairs.train1656,enlarge,reduce,0,1
tag-verb-pairs.train1657,prevent,allow,0,1
tag-verb-pairs.train1658,absorb,emit,0,1
tag-verb-pairs.train1659,smoke,detect,0,0
tag-verb-pairs.train1660,feed,graze,0,0
tag-verb-pairs.train1661,upset,tip,0,0
tag-verb-pairs.train1662,pin,hold,0,0
tag-verb-pairs.train1663,confirm,question,0,1
tag-verb-pairs.train1664,suspect,swear,0,1
tag-verb-pairs.train1665,displace,engage,0,1
tag-verb-pairs.train1666,grab,clutch,0,0
tag-verb-pairs.train1667,accept,reject,0,1
tag-verb-pairs.train1668,predate,follow,0,1
tag-verb-pairs.train1669,enable,incapacitate,0,1
tag-verb-pairs.train1670,discover,divulge,0,0
tag-verb-pairs.train1671,destroy,extinguish,0,0
tag-verb-pairs.train1672,blur,confuse,0,0
tag-verb-pairs.train1673,weaken,strengthen,0,1
tag-verb-pairs.train1674,extend,diffuse,0,0
tag-verb-pairs.train1675,sort,fit,0,0
tag-verb-pairs.train1676,construct,make,0,0
tag-verb-pairs.train1677,cut,enlarge,0,1
tag-verb-pairs.train1678,disappoint,satisfy,0,1
tag-verb-pairs.train1679,colour,influence,0,0
tag-verb-pairs.train1680,stifle,suffocate,0,0
tag-verb-pairs.train1681,evidence,show,0,0
tag-verb-pairs.train1682,abolish,launch,0,1
tag-verb-pairs.train1683,relax,stress,0,1
tag-verb-pairs.train1684,break,upgrade,0,1
tag-verb-pairs.train1685,depress,demoralize,0,0
tag-verb-pairs.train1686,import,interest,0,0
tag-verb-pairs.train1687,change,rest,0,1
tag-verb-pairs.train1688,bring,produce,0,0
tag-verb-pairs.train1689,trust,mistrust,0,1
tag-verb-pairs.train1690,encode,decode,0,1
tag-verb-pairs.train1691,revive,renew,0,1
tag-verb-pairs.train1692,indulge,gratify,0,0
tag-verb-pairs.train1693,extinguish,ignite,0,1
tag-verb-pairs.train1694,consume,swallow,0,0
tag-verb-pairs.train1695,flee,stay,0,1
tag-verb-pairs.train1696,block,remember,0,1
tag-verb-pairs.train1697,deprive,rob,0,0
tag-verb-pairs.train1698,prefix,suffix,0,1
tag-verb-pairs.train1699,deem,consider,0,0
tag-verb-pairs.train1700,live,blank,0,1
tag-verb-pairs.train1701,will,leave,0,0
tag-verb-pairs.train1702,add,join,0,0
tag-verb-pairs.train1703,voice,devoice,1,1
tag-verb-pairs.train1704,die,vanish,0,0
tag-verb-pairs.train1705,design,invent,0,0
tag-verb-pairs.train1706,determine,fix,0,0
tag-verb-pairs.train1707,dislike,enjoy,0,1
tag-verb-pairs.train1708,tell,narrate,0,0
tag-verb-pairs.train1709,inspire,animate,0,0
tag-verb-pairs.train1710,bury,remember,0,1
tag-verb-pairs.train1711,set,sit,0,0
tag-verb-pairs.train1712,circumscribe,limit,0,0
tag-verb-pairs.train1713,puff,blow,0,0
tag-verb-pairs.train1714,wrap,unwrap,1,1
tag-verb-pairs.train1715,quicken,slow,0,1
tag-verb-pairs.train1716,come,descend,0,0
tag-verb-pairs.train1717,progress,retreat,0,1
tag-verb-pairs.train1718,germinate,die,0,1
tag-verb-pairs.train1719,fly,pilot,0,0
tag-verb-pairs.train1720,leach,percolate,0,0
tag-verb-pairs.train1721,engage,sack,0,1
tag-verb-pairs.train1722,school,tutor,0,0
tag-verb-pairs.train1723,separate,unite,0,1
tag-verb-pairs.train1724,near,close,0,0
tag-verb-pairs.train1725,betray,fail,0,0
tag-verb-pairs.train1726,face,back,0,1
tag-verb-pairs.train1727,invalidate,confirm,0,1
tag-verb-pairs.train1728,work,malfunction,0,1
tag-verb-pairs.train1729,settle,regulate,0,0
tag-verb-pairs.train1730,attribute,ascribe,0,0
tag-verb-pairs.train1731,correlate,correspond,0,0
tag-verb-pairs.train1732,invest,dress,0,0
tag-verb-pairs.train1733,discharge,charge,1,1
tag-verb-pairs.train1734,compress,decompress,1,1
